Party,Year,Variables,Values,locality,division
PIRATEN,2018,ZOLLER Thierry (21),59,Contern,Commune
PIRATEN,2018,PHILIPPE-ALFONSETTI Huguette (17),58,Contern,Commune
PIRATEN,2018,ABEN Rudolphe (10),56,Contern,Commune
PIRATEN,2018,THOLL Marc (18),56,Contern,Commune
PIRATEN,2018,CIGRAND Jeff (20),56,Contern,Commune
PIRATEN,2018,FELTGEN Francy (11),54,Contern,Commune
PIRATEN,2018,POTT Jeannine (12),54,Contern,Commune
PIRATEN,2018,Suffrages total,1444,Contern,Commune
PIRATEN,2018,Suffrages de liste,1113,Contern,Commune
PIRATEN,2018,Suffrages nominatifs,331,Contern,Commune
déi gréng,2018,Pourcentage,0.155324211778703,Contern,Commune
déi gréng,2018,BAUSCH François (1),603,Contern,Commune
déi gréng,2018,TANSON Sam (2),492,Contern,Commune
déi gréng,2018,SCHMIT Claude (17),421,Contern,Commune
déi gréng,2018,MARGUE Charles (10),261,Contern,Commune
déi gréng,2018,POLFER Paul (14),261,Contern,Commune
déi gréng,2018,BERNARD Djuna (5),228,Contern,Commune
déi gréng,2018,BENOY François (4),224,Contern,Commune
déi gréng,2018,ROEDER Jean-Paul (16),218,Contern,Commune
déi gréng,2018,THILL Jessie (19),213,Contern,Commune
déi gréng,2018,BACK Carlo (3),209,Contern,Commune
déi gréng,2018,PAULUS Liz (13),202,Contern,Commune
déi gréng,2018,DAMJANOVIC Gaby (7),201,Contern,Commune
déi gréng,2018,BRÖMMEL Christa (6),198,Contern,Commune
déi gréng,2018,FORGIARINI Nora (8),196,Contern,Commune
déi gréng,2018,REMMY Claire (15),194,Contern,Commune
déi gréng,2018,FRANK Tanja (9),192,Contern,Commune
déi gréng,2018,TEX Roland (18),192,Contern,Commune
déi gréng,2018,NEY Carole (12),188,Contern,Commune
déi gréng,2018,ZENS Paul (21),186,Contern,Commune
déi gréng,2018,MILLER Roger (11),179,Contern,Commune
déi gréng,2018,WAGENER Yves (20),164,Contern,Commune
déi gréng,2018,Suffrages total,5222,Contern,Commune
déi gréng,2018,Suffrages de liste,2982,Contern,Commune
déi gréng,2018,Suffrages nominatifs,2240,Contern,Commune
LSAP,2018,Pourcentage,0.127870315288519,Contern,Commune
LSAP,2018,SCHNEIDER Etienne (1),521,Contern,Commune
LSAP,2018,FAYOT Franz (8),302,Contern,Commune
LSAP,2018,ANGEL Marc (2),296,Contern,Commune
LSAP,2018,WEYMERSKIRCH Patrick (21),295,Contern,Commune
LSAP,2018,CLOSENER Francine (5),292,Contern,Commune
LSAP,2018,HEMMEN Cécile (11),235,Contern,Commune
LSAP,2018,GOEBBELS Joanne (10),186,Contern,Commune
LSAP,2018,JONES Ginette (12),176,Contern,Commune
LSAP,2018,KRIEPS Tom (14),173,Contern,Commune
LSAP,2018,MAY Liz (16),172,Contern,Commune
LSAP,2018,BOISANTE Gabriel (4),170,Contern,Commune
LSAP,2018,LAHURE Sandie (15),165,Contern,Commune
LSAP,2018,DELCOURT Claire (7),161,Contern,Commune
LSAP,2018,MOES Régis (17),154,Contern,Commune
LSAP,2018,BAUS Ben (3),153,Contern,Commune
LSAP,2018,D'ANGELO Nicole (6),151,Contern,Commune
LSAP,2018,FELTGEN Monique (9),145,Contern,Commune
LSAP,2018,WEINS Alain (20),144,Contern,Commune
LSAP,2018,KIRSCH-HIRTT Marguy (13),140,Contern,Commune
LSAP,2018,SILVA Tania (18),140,Contern,Commune
LSAP,2018,VIAGGI David (19),128,Contern,Commune
LSAP,2018,Suffrages total,4299,Contern,Commune
LSAP,2018,Suffrages de liste,2331,Contern,Commune
LSAP,2018,Suffrages nominatifs,1968,Contern,Commune
CSV,2018,Pourcentage,0.367787031528852,Contern,Commune
CSV,2018,WISELER Claude (1),1003,Contern,Commune
CSV,2018,BRAQUET Marion ép. ZOVILE (4),961,Contern,Commune
CSV,2018,WILMES Serge (21),723,Contern,Commune
CSV,2018,LIES Marc (8),707,Contern,Commune
CSV,2018,MARGUE Elisabeth (10),665,Contern,Commune
CSV,2018,ADEHM Diane (2),656,Contern,Commune
CSV,2018,GALLES Paul (6),621,Contern,Commune
CSV,2018,MOSAR Laurent (13),585,Contern,Commune
CSV,2018,REDING Viviane (16),576,Contern,Commune
CSV,2018,SILVA Natalie (18),557,Contern,Commune
CSV,2018,TERNES Fred (20),547,Contern,Commune
CSV,2018,REDING Vincent (15),533,Contern,Commune
CSV,2018,MASSARD-STITZ Simone (11),518,Contern,Commune
CSV,2018,MERGEN Martine (12),516,Contern,Commune
CSV,2018,KONSBRUCK Claudine (7),501,Contern,Commune
CSV,2018,DONNERSBACH Alex (5),498,Contern,Commune
CSV,2018,BAUER Maurice (3),487,Contern,Commune
CSV,2018,PUNDEL Nico (14),449,Contern,Commune
CSV,2018,SAUBER François (17),440,Contern,Commune
CSV,2018,STEINMETZ Claude (19),413,Contern,Commune
CSV,2018,LUX-SCHARES Nadine (9),409,Contern,Commune
CSV,2018,Suffrages total,12365,Contern,Commune
CSV,2018,Suffrages de liste,7014,Contern,Commune
CSV,2018,Suffrages nominatifs,5351,Contern,Commune
KPL,2018,Pourcentage,0.00490779298036883,Contern,Commune
KPL,2018,JACOBY Jean-Marie (1),20,Contern,Commune
KPL,2018,CASANOVA Manuel (3),12,Contern,Commune
KPL,2018,OURTH Marco (12),12,Contern,Commune
KPL,2018,RUCKERT-MEISER Gertrud (18),12,Contern,Commune
KPL,2018,BESTGEN Carole (2),9,Contern,Commune
KPL,2018,PISANI Giulio-Enrico (13),8,Contern,Commune
KPL,2018,WOLFF Roland (21),8,Contern,Commune
KPL,2018,CASTELLANO Manuela (4),6,Contern,Commune
KPL,2018,GOULLEVEN Romance (5),6,Contern,Commune
KPL,2018,GUERRERO Enrique (6),6,Contern,Commune
KPL,2018,HEMMER Nicolas (7),6,Contern,Commune
KPL,2018,KIRCHESCH Patrick (8),6,Contern,Commune
KPL,2018,MARTINS Alessandro (9),6,Contern,Commune
KPL,2018,MATAGNE Serge (10),6,Contern,Commune
KPL,2018,NTABALA TSHIBUYI Léon (11),6,Contern,Commune
KPL,2018,RAMAN Guido (14),6,Contern,Commune
KPL,2018,RECKINGER Marie-Jeanne (15),6,Contern,Commune
KPL,2018,RECKINGER Sonja (16),6,Contern,Commune
KPL,2018,RICHER Steve (17),6,Contern,Commune
KPL,2018,SCHWEICH Nicole (19),6,Contern,Commune
KPL,2018,VIBI Sandra (20),6,Contern,Commune
KPL,2018,Suffrages total,165,Contern,Commune
KPL,2018,Suffrages de liste,126,Contern,Commune
KPL,2018,Suffrages nominatifs,39,Contern,Commune
DP,2018,Pourcentage,0.190719809637121,Contern,Commune
DP,2018,BETTEL Xavier (1),844,Contern,Commune
DP,2018,CAHEN Corinne (2),487,Contern,Commune
DP,2018,POLFER Lydie (19),474,Contern,Commune
DP,2018,BEISSEL Simone (4),330,Contern,Commune
DP,2018,LAMBERTY Claude (16),322,Contern,Commune
DP,2018,ELVINGER Joëlle (12),318,Contern,Commune
DP,2018,ARENDT Guy (3),308,Contern,Commune
DP,2018,COLABIANCHI Frank (7),301,Contern,Commune
DP,2018,BOCK Héloïse (5),283,Contern,Commune
DP,2018,GOLDSCHMIDT Patrick (14),263,Contern,Commune
DP,2018,FISCHER Marc (13),247,Contern,Commune
DP,2018,OBERTIN Stéphanie (18),245,Contern,Commune
DP,2018,WIRTZ Jeff (20),243,Contern,Commune
DP,2018,DIESCHBURG-NICKELS Martine (11),240,Contern,Commune
DP,2018,DEGROTT Jana (9),230,Contern,Commune
DP,2018,DEUTSCH Françoise ép. DUPONT (10),227,Contern,Commune
DP,2018,MALHERBE Michel (17),221,Contern,Commune
DP,2018,WURTH Nicolas (21),221,Contern,Commune
DP,2018,CAMARDA Sylvia (6),204,Contern,Commune
DP,2018,DE JAGER Tania (8),203,Contern,Commune
DP,2018,HOUWEN Marco (15),201,Contern,Commune
DP,2018,Suffrages total,6412,Contern,Commune
DP,2018,Suffrages de liste,3423,Contern,Commune
DP,2018,Suffrages nominatifs,2989,Contern,Commune
ADR,2018,Pourcentage,0.0683224271267103,Contern,Commune
ADR,2018,REDING Roy (1),192,Contern,Commune
ADR,2018,PENNING Alex (15),127,Contern,Commune
ADR,2018,ADAMY Marc (2),120,Contern,Commune
ADR,2018,HARDY Daniel (10),119,Contern,Commune
ADR,2018,DA MOTA Daniel (6),118,Contern,Commune
ADR,2018,BINTZ Claude (4),117,Contern,Commune
ADR,2018,STOFFEL Véronique dite Nicky (20),116,Contern,Commune
ADR,2018,AHLES Thérèse dite Thessy (3),113,Contern,Commune
ADR,2018,DAUBENFELD Mario (7),109,Contern,Commune
ADR,2018,JUNG Tessy (11),109,Contern,Commune
ADR,2018,GOERGEN Marceline (9),102,Contern,Commune
ADR,2018,REDING Felix (17),102,Contern,Commune
ADR,2018,PHILIPP Gérard (16),101,Contern,Commune
ADR,2018,MOES René (13),98,Contern,Commune
ADR,2018,RINCK Daniel (18),97,Contern,Commune
ADR,2018,WELTER Lucien (21),96,Contern,Commune
ADR,2018,FABER-SCHANEN Marie-Andrée (8),95,Contern,Commune
ADR,2018,MARINKOVIC Jelena (12),95,Contern,Commune
ADR,2018,CLÉMENT Béatrice (5),92,Contern,Commune
ADR,2018,SOULTANOVA Goulnora (19),92,Contern,Commune
ADR,2018,MÜLLER-TROTSENKO Nadejda (14),87,Contern,Commune
ADR,2018,Suffrages total,2297,Contern,Commune
ADR,2018,Suffrages de liste,1785,Contern,Commune
ADR,2018,Suffrages nominatifs,512,Contern,Commune
déi Lénk,2018,Pourcentage,0.0403628792385485,Contern,Commune
déi Lénk,2018,WAGNER David (1),207,Contern,Commune
déi Lénk,2018,OBERWEIS Nathalie (3),99,Contern,Commune
déi Lénk,2018,CORREIA DA VEIGA Ana (2),80,Contern,Commune
déi Lénk,2018,DELVAUX Joël (7),71,Contern,Commune
déi Lénk,2018,FOETZ Guy (9),67,Contern,Commune
déi Lénk,2018,GALLI Alessandra (10),60,Contern,Commune
déi Lénk,2018,ERPELDING Michel (4),59,Contern,Commune
déi Lénk,2018,GASHONGA Sandrine (11),57,Contern,Commune
déi Lénk,2018,CORREIA José Luís (6),55,Contern,Commune
déi Lénk,2018,SCHILTZ Claude (14),55,Contern,Commune
déi Lénk,2018,SIMON Claude (16),54,Contern,Commune
déi Lénk,2018,THILLMANY Josée (19),54,Contern,Commune
déi Lénk,2018,FABER Jean-Paul (8),52,Contern,Commune
déi Lénk,2018,THEIS Marc (18),51,Contern,Commune
déi Lénk,2018,VALVASON DETTO SARODINE Concetta (20),51,Contern,Commune
déi Lénk,2018,RIES Joseph René dit Jeff (13),48,Contern,Commune
déi Lénk,2018,SCHOSSELER Jeanne (15),48,Contern,Commune
déi Lénk,2018,TESSARO Isabella (17),48,Contern,Commune
déi Lénk,2018,WEIER Sebastian (21),48,Contern,Commune
déi Lénk,2018,CARRILHO Beatriz (5),47,Contern,Commune
déi Lénk,2018,PAULUS Jean (12),46,Contern,Commune
déi Lénk,2018,Suffrages total,1357,Contern,Commune
déi Lénk,2018,Suffrages de liste,924,Contern,Commune
déi Lénk,2018,Suffrages nominatifs,433,Contern,Commune
PIRATEN,2018,Pourcentage,0.0916350839198701,Dalheim,Commune
PIRATEN,2018,FRÈRES Daniel (1),178,Dalheim,Commune
PIRATEN,2018,CLEMENT Jill (7),99,Dalheim,Commune
PIRATEN,2018,BÖRGER Nancy (3),86,Dalheim,Commune
PIRATEN,2018,HOUDREMONT Claire (2),81,Dalheim,Commune
PIRATEN,2018,BELLEVILLE Tatjana (4),78,Dalheim,Commune
PIRATEN,2018,MARTINS DOS SANTOS Catarina (6),78,Dalheim,Commune
PIRATEN,2018,CONTRERAS Gerald (5),77,Dalheim,Commune
PIRATEN,2018,Suffrages total,677,Dalheim,Commune
PIRATEN,2018,Suffrages de liste,441,Dalheim,Commune
PIRATEN,2018,Suffrages nominatifs,236,Dalheim,Commune
déi gréng,2018,Pourcentage,0.168922577152139,Dalheim,Commune
déi gréng,2018,DIESCHBOURG Carole (1),283,Dalheim,Commune
déi gréng,2018,SCHLECK Steve (6),216,Dalheim,Commune
déi gréng,2018,KOX Henri (2),200,Dalheim,Commune
déi gréng,2018,GARY Chantal (3),158,Dalheim,Commune
déi gréng,2018,KMIOTEK Christian (5),147,Dalheim,Commune
déi gréng,2018,SEHOVIC Meris (7),125,Dalheim,Commune
déi gréng,2018,KLARES-GOERGEN Fernande (4),119,Dalheim,Commune
déi gréng,2018,Suffrages total,1248,Dalheim,Commune
déi gréng,2018,Suffrages de liste,742,Dalheim,Commune
déi gréng,2018,Suffrages nominatifs,506,Dalheim,Commune
LSAP,2018,Pourcentage,0.106253383865728,Dalheim,Commune
LSAP,2018,SCHMIT Nicolas (1),183,Dalheim,Commune
LSAP,2018,BURTON Tess (3),122,Dalheim,Commune
LSAP,2018,WIRTZ Jean-François (7),107,Dalheim,Commune
LSAP,2018,RÖSSLER Aurore (5),99,Dalheim,Commune
LSAP,2018,FRISCH Colette (4),95,Dalheim,Commune
LSAP,2018,SCHEUER Ben (6),90,Dalheim,Commune
LSAP,2018,BECHTOLD Lucien (2),89,Dalheim,Commune
LSAP,2018,Suffrages total,785,Dalheim,Commune
LSAP,2018,Suffrages de liste,504,Dalheim,Commune
LSAP,2018,Suffrages nominatifs,281,Dalheim,Commune
CSV,2018,Pourcentage,0.255143475906876,Dalheim,Commune
CSV,2018,HETTO-GAASCH Françoise (1),340,Dalheim,Commune
CSV,2018,MODERT Octavie (5),296,Dalheim,Commune
CSV,2018,DUBLIN Christian (2),281,Dalheim,Commune
CSV,2018,GLODEN Léon (3),268,Dalheim,Commune
CSV,2018,HENGEL Max (4),253,Dalheim,Commune
CSV,2018,WEYDERT Stéphanie (7),233,Dalheim,Commune
CSV,2018,WENGLER Yves (6),214,Dalheim,Commune
CSV,2018,Suffrages total,1885,Dalheim,Commune
CSV,2018,Suffrages de liste,1260,Dalheim,Commune
CSV,2018,Suffrages nominatifs,625,Dalheim,Commune
KPL,2018,Pourcentage,0.00365457498646454,Dalheim,Commune
KPL,2018,ANTONY Joëlle (1),10,Dalheim,Commune
KPL,2018,PIZZAFERRI-MANENTE Christiane (7),5,Dalheim,Commune
KPL,2018,HAAS Wilhelm (4),3,Dalheim,Commune
KPL,2018,MAHNEN David (6),3,Dalheim,Commune
KPL,2018,ARENDT Huguette (2),2,Dalheim,Commune
KPL,2018,DI BERNARDO Sylvia (3),2,Dalheim,Commune
KPL,2018,LIČINA Dževa (5),2,Dalheim,Commune
KPL,2018,Suffrages total,27,Dalheim,Commune
KPL,2018,Suffrages de liste,14,Dalheim,Commune
KPL,2018,Suffrages nominatifs,13,Dalheim,Commune
DP,2018,Pourcentage,0.213183540877098,Dalheim,Commune
DP,2018,DELLES Lex (1),479,Dalheim,Commune
DP,2018,BAUM Gilles (2),210,Dalheim,Commune
DP,2018,SEMEDO Monica (6),207,Dalheim,Commune
DP,2018,SITZ Jacques (7),180,Dalheim,Commune
DP,2018,SCHOMMER Claude (5),175,Dalheim,Commune
DP,2018,HARTMANN Carole (3),170,Dalheim,Commune
DP,2018,JEITZ Edith (4),154,Dalheim,Commune
DP,2018,Suffrages total,1575,Dalheim,Commune
DP,2018,Suffrages de liste,868,Dalheim,Commune
DP,2018,Suffrages nominatifs,707,Dalheim,Commune
ADR,2018,Pourcentage,0.116269626421224,Dalheim,Commune
ADR,2018,MEHLEN Robert (1),173,Dalheim,Commune
ADR,2018,SCHOOS Jean (2),151,Dalheim,Commune
ADR,2018,BRISBOIS Tessy (5),136,Dalheim,Commune
ADR,2018,BREYER Nathalie (4),113,Dalheim,Commune
ADR,2018,AGNES Tom (3),100,Dalheim,Commune
ADR,2018,KIRCHEN Ernest (6),96,Dalheim,Commune
ADR,2018,SOLNY Colette (7),90,Dalheim,Commune
ADR,2018,Suffrages total,859,Dalheim,Commune
ADR,2018,Suffrages de liste,560,Dalheim,Commune
ADR,2018,Suffrages nominatifs,299,Dalheim,Commune
déi Lénk,2018,Pourcentage,0.044937736870601,Dalheim,Commune
déi Lénk,2018,BIERMANN Gaby (2),59,Dalheim,Commune
déi Lénk,2018,AREND Anne (1),53,Dalheim,Commune
déi Lénk,2018,BOLLIG Francine (3),51,Dalheim,Commune
déi Lénk,2018,KRIER Jean (5),46,Dalheim,Commune
déi Lénk,2018,FUENTES Adela (4),43,Dalheim,Commune
déi Lénk,2018,SCHROEDER Sylvie (6),43,Dalheim,Commune
déi Lénk,2018,ZEBROWSKY Daniel (7),37,Dalheim,Commune
déi Lénk,2018,Suffrages total,332,Dalheim,Commune
déi Lénk,2018,Suffrages de liste,210,Dalheim,Commune
déi Lénk,2018,Suffrages nominatifs,122,Dalheim,Commune
PIRATEN,2018,Pourcentage,0.0571145307987413,Diekirch,Commune
PIRATEN,2018,COLOMBERA Jean (2),290,Diekirch,Commune
PIRATEN,2018,ALLARD Ben (1),199,Diekirch,Commune
PIRATEN,2018,MAAR Andy (3),137,Diekirch,Commune
PIRATEN,2018,GINTER Joshua (8),129,Diekirch,Commune
PIRATEN,2018,GRÜNEISEN Sam (6),120,Diekirch,Commune
PIRATEN,2018,BAUMANN Roy (5),117,Diekirch,Commune
PIRATEN,2018,CONRAD Pierre (7),116,Diekirch,Commune
PIRATEN,2018,TRAUT ép. MOLITOR Angela Maria (9),109,Diekirch,Commune
PIRATEN,2018,DASBACH Angelika (4),108,Diekirch,Commune
PIRATEN,2018,Suffrages total,1325,Diekirch,Commune
PIRATEN,2018,Suffrages de liste,810,Diekirch,Commune
PIRATEN,2018,Suffrages nominatifs,515,Diekirch,Commune
déi gréng,2018,Pourcentage,0.151127203758783,Diekirch,Commune
déi gréng,2018,TURMES Claude (1),1013,Diekirch,Commune
déi gréng,2018,THILLEN Frank (8),475,Diekirch,Commune
déi gréng,2018,EMPAIN Stéphanie (2),387,Diekirch,Commune
déi gréng,2018,DELTGEN Giny (6),322,Diekirch,Commune
déi gréng,2018,ANZIA Gérard (3),292,Diekirch,Commune
déi gréng,2018,BIRCHEN Svenja (5),266,Diekirch,Commune
déi gréng,2018,ASCHMAN Betsy (4),257,Diekirch,Commune
déi gréng,2018,WILMES Dan (9),251,Diekirch,Commune
déi gréng,2018,DUPREZ Tanja (7),243,Diekirch,Commune
déi gréng,2018,Suffrages total,3506,Diekirch,Commune
déi gréng,2018,Suffrages de liste,1710,Diekirch,Commune
déi gréng,2018,Suffrages nominatifs,1796,Diekirch,Commune
LSAP,2018,Pourcentage,0.278417173154015,Diekirch,Commune
LSAP,2018,HAAGEN Claude (2),1509,Diekirch,Commune
LSAP,2018,SCHNEIDER Romain (1),993,Diekirch,Commune
LSAP,2018,THILL Claude (7),913,Diekirch,Commune
LSAP,2018,STEICHEN Bob (6),549,Diekirch,Commune
LSAP,2018,STEFFEN Christian (5),534,Diekirch,Commune
LSAP,2018,VESALI Amir (8),526,Diekirch,Commune
LSAP,2018,KOCH Tina (3),493,Diekirch,Commune
LSAP,2018,WEBER Carlo (9),476,Diekirch,Commune
LSAP,2018,PICARD Myriam (4),466,Diekirch,Commune
LSAP,2018,Suffrages total,6459,Diekirch,Commune
LSAP,2018,Suffrages de liste,3240,Diekirch,Commune
LSAP,2018,Suffrages nominatifs,3219,Diekirch,Commune
CSV,2018,Pourcentage,0.271563429458166,Diekirch,Commune
CSV,2018,HANSEN Martine (1),1129,Diekirch,Commune
CSV,2018,WEILER Charles (9),919,Diekirch,Commune
CSV,2018,SCHANK Marco (8),722,Diekirch,Commune
CSV,2018,EICHER Emile (4),699,Diekirch,Commune
CSV,2018,SCHAAF Jean-Paul (7),664,Diekirch,Commune
CSV,2018,KAES Aly (5),619,Diekirch,Commune
CSV,2018,BOONEN Jeff (2),547,Diekirch,Commune
CSV,2018,NICKELS-THEIS Anne (6),544,Diekirch,Commune
CSV,2018,CONZEMIUS Sonja (3),457,Diekirch,Commune
CSV,2018,Suffrages total,6300,Diekirch,Commune
CSV,2018,Suffrages de liste,2745,Diekirch,Commune
CSV,2018,Suffrages nominatifs,3555,Diekirch,Commune
KPL,2018,Pourcentage,0.00491400491400491,Diekirch,Commune
KPL,2018,HERMAN Alain (1),24,Diekirch,Commune
KPL,2018,SABOTIC Sanela (6),14,Diekirch,Commune
KPL,2018,TANI Vanessa (7),14,Diekirch,Commune
KPL,2018,BARBERI Andy (2),12,Diekirch,Commune
KPL,2018,WILLKOMM Pierre (9),11,Diekirch,Commune
KPL,2018,FUCHS Jordy (3),10,Diekirch,Commune
KPL,2018,NONNWEILER Roger (4),10,Diekirch,Commune
KPL,2018,WALERS Alphonse (8),10,Diekirch,Commune
KPL,2018,REULAND Esther (5),9,Diekirch,Commune
KPL,2018,Suffrages total,114,Diekirch,Commune
KPL,2018,Suffrages de liste,81,Diekirch,Commune
KPL,2018,Suffrages nominatifs,33,Diekirch,Commune
DP,2018,Pourcentage,0.135911030647873,Diekirch,Commune
DP,2018,BAULER André (3),642,Diekirch,Commune
DP,2018,ETGEN Fernand (1),519,Diekirch,Commune
DP,2018,HANSEN Marc (2),497,Diekirch,Commune
DP,2018,MERTENS Edy (7),303,Diekirch,Commune
DP,2018,POIRÉ Mike (9),274,Diekirch,Commune
DP,2018,GOERENS Stéphanie (4),265,Diekirch,Commune
DP,2018,KEISER Francine (5),226,Diekirch,Commune
DP,2018,MULLER Marie (8),216,Diekirch,Commune
DP,2018,KOEUNE Marco (6),211,Diekirch,Commune
DP,2018,Suffrages total,3153,Diekirch,Commune
DP,2018,Suffrages de liste,1521,Diekirch,Commune
DP,2018,Suffrages nominatifs,1632,Diekirch,Commune
ADR,2018,Pourcentage,0.0636665373507479,Diekirch,Commune
ADR,2018,ENGELEN Jeff (1),241,Diekirch,Commune
ADR,2018,LEMAIRE Michel (2),185,Diekirch,Commune
ADR,2018,KIRSCH Carlo (7),165,Diekirch,Commune
ADR,2018,AREND Guy (3),156,Diekirch,Commune
ADR,2018,TURPEL Natalie (8),155,Diekirch,Commune
ADR,2018,FUNCK Myriam (5),152,Diekirch,Commune
ADR,2018,GIANNOTTE Joëlle (6),146,Diekirch,Commune
ADR,2018,FREYMANN Norbert (4),141,Diekirch,Commune
ADR,2018,XHONNEUX Detlef (9),136,Diekirch,Commune
ADR,2018,Suffrages total,1477,Diekirch,Commune
ADR,2018,Suffrages de liste,1134,Diekirch,Commune
ADR,2018,Suffrages nominatifs,343,Diekirch,Commune
déi Lénk,2018,Pourcentage,0.0372860899176689,Diekirch,Commune
déi Lénk,2018,CLEMENT Cathy (1),133,Diekirch,Commune
déi Lénk,2018,SCHUMANN Philippe (8),119,Diekirch,Commune
déi Lénk,2018,FORGIARINI Thoma (2),111,Diekirch,Commune
déi Lénk,2018,FOX Katy (3),109,Diekirch,Commune
déi Lénk,2018,SPIELMANN Jenny (9),107,Diekirch,Commune
déi Lénk,2018,HOLLERICH Hubert (5),77,Diekirch,Commune
déi Lénk,2018,GORZA Marie-Thérèse (4),70,Diekirch,Commune
déi Lénk,2018,SCHANNEL Nico (7),70,Diekirch,Commune
déi Lénk,2018,MEYER Karin (6),69,Diekirch,Commune
déi Lénk,2018,Suffrages total,865,Diekirch,Commune
déi Lénk,2018,Suffrages de liste,522,Diekirch,Commune
déi Lénk,2018,Suffrages nominatifs,343,Diekirch,Commune
PIRATEN,2018,Pourcentage,0.0910379855317218,Differdange,Commune
PIRATEN,2018,GOERGEN Marc (1),1003,Differdange,Commune
PIRATEN,2018,FLOR Starsky (2),729,Differdange,Commune
PIRATEN,2018,LIESCH Camille (4),658,Differdange,Commune
PIRATEN,2018,KOHL Martine (3),654,Differdange,Commune
PIRATEN,2018,KOHL Sylvie (6),636,Differdange,Commune
PIRATEN,2018,WELTER Christian (5),631,Differdange,Commune
PIRATEN,2018,DA GRAÇA DIAS Yanick (10),631,Differdange,Commune
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),622,Differdange,Commune
PIRATEN,2018,DONDELINGER Marie-Paule (9),613,Differdange,Commune
PIRATEN,2018,WEBER Jules (7),607,Differdange,Commune
PIRATEN,2018,CHMELIK Libor (8),606,Differdange,Commune
PIRATEN,2018,CORREIA CAÇADOR Mario (16),603,Differdange,Commune
PIRATEN,2018,LODEVIC Mélanie (12),602,Differdange,Commune
PIRATEN,2018,QUINTUS Christophe (17),602,Differdange,Commune
PIRATEN,2018,FILBIG Joe (19),597,Differdange,Commune
PIRATEN,2018,GOEDERT ép. SCHROEDER Nathalie (11),594,Differdange,Commune
PIRATEN,2018,FILBIG Renée (14),590,Differdange,Commune
PIRATEN,2018,GIRS Danielle (15),585,Differdange,Commune
PIRATEN,2018,BROERS Tammy (13),583,Differdange,Commune
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),578,Differdange,Commune
PIRATEN,2018,HANSEN Renée (21),577,Differdange,Commune
PIRATEN,2018,PAULUS Michel (23),577,Differdange,Commune
PIRATEN,2018,WILLEKENS Jorg (20),569,Differdange,Commune
PIRATEN,2018,Suffrages total,14447,Differdange,Commune
PIRATEN,2018,Suffrages de liste,12788,Differdange,Commune
PIRATEN,2018,Suffrages nominatifs,1659,Differdange,Commune
déi gréng,2018,Pourcentage,0.179126862097648,Differdange,Commune
déi gréng,2018,TRAVERSINI Roberto (23),2470,Differdange,Commune
déi gréng,2018,BRAZ Felix (1),2017,Differdange,Commune
déi gréng,2018,LIESCH Georges (15),1563,Differdange,Commune
déi gréng,2018,PREGNO Laura (18),1526,Differdange,Commune
déi gréng,2018,LORSCHÉ Josée (2),1339,Differdange,Commune
déi gréng,2018,HANSEN Marc (12),1237,Differdange,Commune
déi gréng,2018,KOX Martin (14),1156,Differdange,Commune
déi gréng,2018,BECKER Romain (5),1152,Differdange,Commune
déi gréng,2018,ERPELDING Fabienne (10),1116,Differdange,Commune
déi gréng,2018,BACK Joël (4),1110,Differdange,Commune
déi gréng,2018,AHMEDOVA Semiray (3),1105,Differdange,Commune
déi gréng,2018,SABOTIC Amra (20),1102,Differdange,Commune
déi gréng,2018,DE PAOLI Doris (8),1080,Differdange,Commune
déi gréng,2018,BRIX Nadine (6),1077,Differdange,Commune
déi gréng,2018,FABER Serge (11),1076,Differdange,Commune
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),1062,Differdange,Commune
déi gréng,2018,PLEIMELDING Krys (17),1054,Differdange,Commune
déi gréng,2018,CORNÉLY Alain (7),1053,Differdange,Commune
déi gréng,2018,RAGNI Mandy (19),1051,Differdange,Commune
déi gréng,2018,PETRY Viviane (16),1042,Differdange,Commune
déi gréng,2018,KALMES Albert (13),1019,Differdange,Commune
déi gréng,2018,DECKER Emmanuel (9),1014,Differdange,Commune
déi gréng,2018,SCHAAF-HAAS Adèle (21),1005,Differdange,Commune
déi gréng,2018,Suffrages total,28426,Differdange,Commune
déi gréng,2018,Suffrages de liste,21206,Differdange,Commune
déi gréng,2018,Suffrages nominatifs,7220,Differdange,Commune
LSAP,2018,Pourcentage,0.190910694931061,Differdange,Commune
LSAP,2018,ASSELBORN Jean (1),2812,Differdange,Commune
LSAP,2018,GOFFINET Serge (13),1791,Differdange,Commune
LSAP,2018,DI BARTOLOMEO Mars (10),1732,Differdange,Commune
